ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-422-11666-2	マンガで読み解くプロカウンセラーの聞く技術	家族を通して知る「聞く」ことの大切さ	東山紘久 原作	早川恵子 漫画		創元社		2017.9	186p	19cm						¥1200	
978-4-422-11667-9	マンガで読み解くプロカウンセラーの共感の技術	温かい人間関係を築くための第一歩	杉原保史 原作	やまさき拓味 漫画		創元社		2017.9	189p	19cm						¥1200	
978-4-422-11668-6	傾聴の心理学	PCAをまなぶ:カウンセリング/フォーカシング/エンカウンター・グループ	坂中正義 編著	田村隆一 著		創元社		2017.9	207p	21cm						¥2300	
978-4-426-60979-5	U-CANの管理栄養士でる順!ポケット過去問 2018年版		ユーキャン管理栄養士試験研究会 編			ユーキャン学び出版	自由国民社	2017.9	286p	19cm						¥2200	
978-4-426-60988-7	U-CANの証券外務員二種速習テキスト&問題集 2017-2018年版	15日でマスター!	ユーキャン証券外務員試験研究会 編			ユーキャン学び出版	自由国民社	2017.9	317p	21cm						¥2200	
978-4-433-49047-8	接客サービスマナー検定過去問題集	第20回〜第23回	日本サービスマナー協会 編			日本サービスマナー協会	清文社	2017.9	190p	26cm						¥1500	
978-4-433-62257-2	土地評価のための役所調査便覧	三大都市圏主要都市の担当窓口がわかる!	東北篤 編者・著者代表	河合悟 著者代表		清文社		2017.9	305p	26cm						¥4000	
978-4-433-62587-0	基礎からわかる自社株評価		西山卓 著	池田真哉 著		清文社		2017.9	279p	26cm						¥2600	
978-4-433-64097-2	役員報酬をめぐる法務・会計・税務		田辺総合法律事務所 編著	至誠清新監査法人 編著	第4版	清文社		2017.9	393p	21cm						¥3200	
978-4-434-23600-6	ゲイバーでアルバイト、はじめました。 4		結城アオ 著			彗星社	星雲社	2017.9	1冊(ページ付なし)	19cm		Glanz BLcomics				¥648	
978-4-434-23601-3	勤務時間外、隣人の上司はケモノになる。		九重千花 著			彗星社	星雲社	2017.9	1冊(ページ付なし)	19cm		Clair TLcomics				¥648	
978-4-434-23602-0	は?お前、黒ギャルのくせに処女なの?		ENVY 著			彗星社	星雲社	2017.9	1冊(ページ付なし)	19cm		Clair TLcomics				¥648	
978-4-434-23642-6	ルーントルーパーズ 5	自衛隊漂流戦記	浜松春日 著			アルファポリス	星雲社	2017.9	349p	15cm		アルファライト文庫				¥610	
978-4-434-23643-3	俺と蛙さんの異世界放浪記 7		くずもち 著			アルファポリス	星雲社	2017.9	307p	15cm		アルファライト文庫				¥610	
978-4-434-23644-0	地方騎士ハンスの受難 2		アマラ 著			アルファポリス	星雲社	2017.9	313p	15cm		アルファライト文庫				¥610	
978-4-434-23649-5	愛されるのもお仕事ですかっ!?		渋谷百音子 漫画	栢野すばる 原作		アルファポリス	星雲社	2017.9	172p	19cm		Eternity COMICS				¥640	
978-4-434-23688-4	無外流居合術教範	塩川寶祥の遺奥義	塩川寶祥 著	無外流居合道連盟 編		気天舎	星雲社	2017.9	211p	31cm						¥12000	
978-4-434-23690-7	高木千代子作品集	CHIYOKO TAKAKI WORKS	高木千代子 著	長谷川栄 監修		美術の杜出版	星雲社	2017.9	44p	31cm						¥2000	
978-4-434-23706-5	異世界でカフェを開店しました。 3		甘沢林檎 著			アルファポリス	星雲社	2017.9	343p	15cm		レジーナ文庫	レジーナブックス			¥640	
978-4-434-23707-2	剣の求婚 2		天都しずる 著			アルファポリス	星雲社	2017.9	360p	15cm		レジーナ文庫	レジーナブックス			¥640	
978-4-434-23708-9	シャドウ・ガール 3	shadow girl	文野さと 著			アルファポリス	星雲社	2017.9	379p	15cm		レジーナ文庫	レジーナブックス			¥640	
978-4-434-23718-8	アジェンダ 第58号(2017年秋号)	未来への課題				アジェンダ・プロジェクト	星雲社	2017.9	96p	21cm					特集平和憲法は変えさせない!	¥500	
978-4-434-23720-1	新潟県高校入試筆答検査対策問題集 平成30年度受験用					新潟県統一模試会	星雲社	2017.9	137p	30cm						¥2000	
978-4-434-23726-3	鍼灸医学を素問する 2		三角大慈 著			医学舎	星雲社	2017.9	198p	22cm					野口整体・鍼灸医学・現代医学を世界で初めて統合	¥3000	
978-4-434-23730-0	美容外科医の本音	そろそろ本当のことを話そう!	麻生泰 著			白誠書房	星雲社	2017.9	148p	19cm						¥1200	
978-4-434-23755-3	女2人旅プロヴァンス	30日30万円の極上暮らし	岡本弥生 著	舛田有美 著		みらいパブリッシング	星雲社	2017.9	125p	21cm		2人旅シリーズ				¥1500	
978-4-434-23769-0	船員にこだわる物言い		雨宮洋司 著			風詠社	星雲社	2017.9	319p	19cm						¥2000	
978-4-434-23794-2	和華 第15号	日中文化交流誌				アジア太平洋観光社	星雲社	2017.9	94p	28cm					特集「やきもの」	¥694	
978-4-434-23796-6	神様と仏は異質で次元の違いを学ぶ	君は人間の心と、動物の心の違いを知っている?	泉龍雄 著			銀河書籍	星雲社	2017.9	224p	21cm						¥1500	
978-4-434-23797-3	外国人医師と私の契約結婚	Ema & Azusa	華藤りえ 著			アルファポリス	星雲社	2017.9	284p	19cm		エタニティブックス	Rouge			¥1200	
978-4-434-23798-0	勘違いからマリアージュ	Amane & Daisuke	雪兎ざっく 著			アルファポリス	星雲社	2017.9	274p	19cm		エタニティブックス	Rouge			¥1200	
978-4-434-23799-7	女神様も恋をする	Reika & Tatsurou	春日部こみと 著			アルファポリス	星雲社	2017.9	278p	19cm		エタニティブックス	Rouge			¥1200	
978-4-434-23800-0	総務部の丸山さん、イケメン社長に溺愛される	SATOMI&KENGO	有允ひろみ 著			アルファポリス	星雲社	2017.9	298p	19cm		エタニティブックス	Rouge			¥1200	
978-4-434-23809-3	行雲流水	米寿記念歌文集	鷹司誓玉 著			ほおずき書籍	星雲社	2017.10	140p	22cm						¥2000	
978-4-434-23830-7	もしもの時の手続きガイド	身近な人が亡くなった 相続の仕方がわからない…	山口朝重 監修	リベラル社 編集		リベラル社	星雲社	2017.9	173p	18cm						¥1000	
978-4-473-04191-3	裂地爛漫	北村徳齋の仕事 KYOTO NISHIJIN Chanoyu Textile	北村徳齋 著			淡交社		2017.9	167p	26cm						¥2200	
978-4-473-04192-0	イラストで覚える!茶の湯英単語		ブルース・濱名 宗整 監修	木村明美 イラスト		淡交社		2017.9	111p	19cm						¥1200	
978-4-473-04197-5	福島の磨崖仏、鎮魂の旅へ		青木淳 著	大屋孝雄 写真・文		淡交社		2017.9	207p	26cm						¥2100	
978-4-473-04200-2	大倉源次郎の能楽談義		大倉源次郎 語り・文	生田ケイ子 編集		淡交社		2017.10	271p	21cm						¥1800	
978-4-474-05940-5	平成28年改正教育公務員特例法等の一部改正の解説	学校教育を担う教員の資質能力向上をめざして	教員の資質向上研究会 編著			第一法規		2017.9	221p	21cm						¥2700	
978-4-478-10169-8	海外出張/カタログ・ウェブサイト/展示会で売れる英語		大澤裕 著			ダイヤモンド社		2017.9	222p	19cm						¥1600	
978-4-478-10192-6	思い通りに相手を動かす英文パワーメール20の鉄則	ビジネスメールに自信がつく!	小林誠 著	ダニエル・ブルックス 著		ダイヤモンド社		2017.9	279p	19cm						¥1600	
978-4-478-10325-8	暖かいのにおしゃれになれる	毎朝、服に迷わない 秋/冬	山本あきこ 著			ダイヤモンド社		2017.9	263p	19cm						¥1500	
978-4-478-10328-9	プライベートバンクは、富裕層に何を教えているのか?	その投資法と思想の本質	冨田和成 著			ダイヤモンド社		2017.9	229p	19cm						¥1500	
978-4-478-10337-1	マネジャーの教科書	ハーバード・ビジネス・レビューマネジャー論文ベスト11	ハーバード・ビジネス・レビュー編集部 編	DIAMONDハーバード・ビジネス・レビュー編集部 訳		ダイヤモンド社		2017.9	248p	19cm		Harvard Business Review	DIAMONDハーバード・ビジネス・レビュー			¥1800	
978-4-478-82103-9	台湾の歩き方 2018-19				ハンディ	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	135p	23cm		地球の歩き方MOOK	海外 6		最新NEWSが満載!台湾ガイドの決定版!	¥1000	
978-4-478-82104-6	台湾の歩き方 2018-19				mini	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	135p	18cm		地球の歩き方MOOK	海外 6		最新NEWSが満載!台湾ガイドの決定版!	¥1000	
978-4-479-30668-9	休む技術	かしこくコスパを上げる大人のオン・オフ術	西多昌規 著			大和書房		2017.9	206p	15cm		だいわ文庫 260-4A				¥650	
978-4-479-30669-6	眺めるだけで目がよくなる眼トレ		日比野佐和子 著	平松類 監修		大和書房		2017.9	190p	15cm		だいわ文庫 357-1A				¥680	
978-4-479-30670-2	名画は噓をつく 3		木村泰司 著			大和書房		2017.9	255p	15cm		ビジュアルだいわ文庫 021J			名画の本音	¥740	
978-4-479-78401-2	自分を知るプラクティス	嫉妬と焦りにまみれた女がNYで心の平穏を得るまで	白石里美 著			大和書房		2017.9	239p	19cm						¥1400	
978-4-480-01646-1	文明としての徳川日本	一六〇三-一八五三年	芳賀徹 著			筑摩書房		2017.9	391, 6p	19cm		筑摩選書 0149				¥1800	
978-4-480-81538-5	ぼくはこんな音楽を聴いて育った		大友良英 著			筑摩書房		2017.9	296p	19cm						¥1600	
978-4-480-86453-6	みんなの命と生活をささえるインフラってなに? 3		こどもくらぶ 編			筑摩書房		2017.9	39p	29cm					通信	¥2800	
978-4-480-87625-6	民藝の日本	柳宗悦と『手仕事の日本』を旅する	日本民藝館 監修			筑摩書房		2017.9	159p	26cm						¥2800	
978-4-484-17228-6	ファイナンスこそが最強の意思決定術である		正田圭 著			CCCメディアハウス		2017.9	268p	19cm						¥1600	
978-4-488-58802-1	ぬばたまおろち、しらたまおろち		白鷺あおい 著			東京創元社		2017.9	478p	15cm		創元推理文庫 Fし2-1				¥1000	
978-4-488-76801-0	月の部屋で会いましょう		レイ・ヴクサヴィッチ 著	岸本佐知子 訳		東京創元社		2017.9	365p	15cm		創元SF文庫 SFウ14-1				¥1100	
978-4-490-30746-7	東京堂月報 第26巻		柴野京子 監修・解説		復刻版	東京堂出版		2017.9	990p	27cm					昭和十四年	¥50000	3巻セット¥150000
978-4-490-30747-4	東京堂月報 第27巻		柴野京子 監修・解説		復刻版	東京堂出版		2017.9	1058p	27cm					昭和十五年	¥50000	3巻セット¥150000
978-4-490-30748-1	東京堂月報 第28巻		柴野京子 監修・解説		復刻版	東京堂出版		2017.9	968p	27cm					昭和十六年	¥50000	3巻セット¥150000
978-4-492-55779-2	デジタルマーケティングの教科書	5つの進化とフレームワーク	牧田幸裕 著			東洋経済新報社		2017.9	208p	21cm						¥2000	
978-4-492-82077-3	一橋ビジネスレビュー 65巻2号(2017AUT.)	HITOTSUBASHI BUSINESS REVIEW	一橋大学イノベーション研究センター 編			東洋経済新報社		2017.9	213p	28cm					健康・医療戦略のパラダイムシフト	¥2000	
978-4-495-39009-9	最新「国際経営」入門		高橋浩夫 著			同文舘出版		2017.9	162p	21cm						¥1900	
978-4-495-39010-5	経営学要論		岸川善光 著			同文舘出版		2017.9	317p	22cm						¥3200	
978-4-495-53841-5	女性の「買いたい」を引き出す魔法の営業トーク		長谷部あゆ 著			同文舘出版		2017.9	211p	19cm		DO BOOKS				¥1500	
978-4-496-05291-0	入門金融の現実と理論	役に立つ金融の知識	谷内満 著		第3版	センゲージラーニング	同友館	2017.9	287p	21cm						¥3000	
978-4-498-13648-9	ここが知りたいかかりつけ医のための心不全の診かた		横山広行 著			中外医学社		2017.9	133p	21cm						¥2600	
978-4-498-22878-8	神経感染症	Infections of the central nervous system	亀井聡 編集			中外医学社		2017.9	322p	21cm		神経内科Clinical Questions & Pearls				¥5800	
978-4-498-91704-0	J-IDEO Vol.1No.4(2017September)	感染症の現在を発信!				中外医学社		2017.9	p444〜588	26cm					Special Topic呼吸器科の最後の砦で出会う感染症たち	¥2500	
978-4-501-33240-2	くすりと薬理	Drugs and pharmacology	海本浩一 編著	岩谷博次 著		東京電機大学出版局		2017.9	175p	26cm		臨床工学テキスト				¥2700	
978-4-501-63070-6	社会シミュレーション	世界を「見える化」する	遠藤薫 ほか著			東京電機大学出版局		2017.9	117p	21cm		横幹<知の統合>シリーズ				¥1800	
978-4-502-23351-7	中小企業のための事業承継の実務	誰に何を引き継ぐかがわかれば事業承継は成功する!	大野正道 編著			中央経済社	中央経済グループパブリッシング	2017.9	214p	21cm						¥2600	
978-4-502-23701-0	IFRS基準 2017PART A		IFRS財団 編	企業会計基準委員会 公益財団法人財務会計基準機構 監訳		中央経済社	中央経済グループパブリッシング	2017.10	1404p	26cm					2017年1月1日現在で公表されている基準書等	¥8000	2巻セット¥16000
978-4-502-23701-0	IFRS基準 2017PART B		IFRS財団 編	企業会計基準委員会 公益財団法人財務会計基準機構 監訳		中央経済社	中央経済グループパブリッシング	2017.10	2644p	26cm					2017年1月1日現在で公表されている基準書等	¥8000	2巻セット¥16000
978-4-502-23801-7	アタック会社法	ATTACK Corporate law	木俣由美 著			中央経済社	中央経済グループパブリッシング	2017.9	331p	21cm						¥3300	
978-4-502-23901-4	全経簿記上級商業簿記・会計学テキスト		全国経理教育協会 編		第6版	中央経済社	中央経済グループパブリッシング	2017.9	295p	26cm						¥2800	
978-4-502-23931-1	全経簿記上級原価計算・工業簿記テキスト		全国経理教育協会 編		第3版	中央経済社	中央経済グループパブリッシング	2017.9	272p	26cm						¥2800	
978-4-502-23991-5	非上場株式の税務	譲渡・贈与・相続・遺贈への対応	中島茂幸 著		第2版	中央経済社	中央経済グループパブリッシング	2017.9	212p	21cm						¥2600	
